"안전비상벨관리번호","설치위치","소재지도로명주소","소재지지번주소","위도","경도","관리기관명","관리기관전화번호"
"10701","덕릉로126나길50","서울특별시 노원구 상계3,4동71-210","서울특별시 노원구 덕릉로126나길50",37.67061752,127.0845114,"노원구청","02-2116-4917"
"10702","덕릉로126나길39","서울특별시 노원구 상계3,4동71-194","서울특별시 노원구 덕릉로126나길39",37.67043054,127.0840061,"노원구청","02-2116-4917"
"10703","덕릉로126가길43","서울특별시 노원구 상계3,4동72-171","서울특별시 노원구 덕릉로126가길43",37.66999187,127.0846117,"노원구청","02-2116-4917"
"10710","수락산로58-9","서울특별시 노원구 상계5동134-130","서울특별시 노원구 수락산로58-9",37.66734662,127.0709234,"노원구청","02-2116-4917"
"10711","한글비석로24바길94-6","서울특별시 노원구 상계5동134-79","서울특별시 노원구 한글비석로24바길94-6",37.66683336,127.070063,"노원구청","02-2116-4917"
"10712","한글비석로24바길86","서울특별시 노원구 상계5동134-56","서울특별시 노원구 한글비석로24바길86",37.66616479,127.0704431,"노원구청","02-2116-4917"
"10719","한글비석로24라길85","서울특별시 노원구 상계5동135-35","서울특별시 노원구 한글비석로24라길85",37.66562744,127.0698127,"노원구청","02-2116-4917"
"10721","한글비석로24아길19","서울특별시 노원구 상계5동140-235","서울특별시 노원구 한글비석로24아길19",37.66453221,127.0732982,"노원구청","02-2116-4917"
"10722","한글비석로24자길13","서울특별시 노원구 상계5동140-157","서울특별시 노원구 한글비석로24자길13",37.66432729,127.0739065,"노원구청","02-2116-4917"
"10730","중계로2나길31","서울특별시 노원구 중계동 25-39","서울특별시 노원구 중계로2나길31",37.64052247,127.0840675,"노원구청","02-2116-4917"
"10732","하계1동 170-8","서울특별시 노원구 하계1동 170-8","서울특별시 노원구 하계1동 170-8",37.63687049,127.0730602,"노원구청","02-2116-4917"
"10735","공릉로27길72-4","서울특별시 노원구 공릉동 350-18","서울특별시 노원구 공릉로27길72-4",37.62412425,127.0777958,"노원구청","02-2116-4917"
"10736","덕릉로137길 65-2","서울특별시 노원구 상계동 6-18","서울특별시 노원구 덕릉로137길 65-2",37.67579709,127.0825959,"노원구청","02-2116-4917"
"10737","덕릉로139길 36 (철재 한전주에 설치)","서울특별시 노원구 상계동 5-11","서울특별시 노원구 덕릉로139길 36 (철재 한전주에 설치)",37.67515295,127.0833149,"노원구청","02-2116-4917"
"10738","덕릉로141가길 23","서울특별시 노원구 상계동 5-2","서울특별시 노원구 덕릉로141가길 23",37.67510727,127.0851099,"노원구청","02-2116-4917"
"10739","덕릉로141길 17","서울특별시 노원구 상계동 38","서울특별시 노원구 덕릉로141길 17",37.67448483,127.0842196,"노원구청","02-2116-4917"
"10740","덕릉로131길 14","서울특별시 노원구 상계동 5-16","서울특별시 노원구 덕릉로131길 14",37.67292163,127.0825346,"노원구청","02-2116-4917"
"10741","상계로35길 86-10","서울특별시 노원구 상계동 58-33","서울특별시 노원구 상계로35길 86-10",37.67368994,127.0788765,"노원구청","02-2116-4917"
"10742","상계로35가길 54-4","서울특별시 노원구 상계동 111-337","서울특별시 노원구 상계로35가길 54-4",37.67281018,127.079944,"노원구청","02-2116-4917"
"10743","상계로35가길 48","서울특별시 노원구 상계동 111-329","서울특별시 노원구 상계로35가길 48",37.67261688,127.0793739,"노원구청","02-2116-4917"
"10744","상계로37나길 15","서울특별시 노원구 상계동 111-404","서울특별시 노원구 상계로37나길 15",37.6721864,127.0805393,"노원구청","02-2116-4917"
"10745","상계로35길 48","서울특별시 노원구 상계동 111-212","서울특별시 노원구 상계로35길 48",37.67207227,127.0783387,"노원구청","02-2116-4917"
"10746","상계로35길 11","서울특별시 노원구 상계동 111-85","서울특별시 노원구 상계로35길 11",37.67081787,127.0781837,"노원구청","02-2116-4917"
"10747","덕릉로119가길 42 (무단투기10)","서울특별시 노원구 상계동 65-35","서울특별시 노원구 덕릉로119가길 42 (무단투기10)",37.67012378,127.0800571,"노원구청","02-2116-4917"
"10748","덕릉로123길 32","서울특별시 노원구 상계동 65-36","서울특별시 노원구 덕릉로123길 32",37.67007502,127.0794987,"노원구청","02-2116-4917"
"10749","덕릉로115가길 43","서울특별시 노원구 상계동 101-182","서울특별시 노원구 덕릉로115가길 43",37.66826801,127.0791388,"노원구청","02-2116-4917"
"10750","덕릉로113가길 39","서울특별시 노원구 상계동 109-55","서울특별시 노원구 덕릉로113가길 39",37.66769966,127.0779611,"노원구청","02-2116-4917"
"10751","덕릉로109다길 40","서울특별시 노원구 상계동 109-48","서울특별시 노원구 덕릉로109다길 40",37.66818257,127.0776767,"노원구청","02-2116-4917"
"10752","덕릉로109길 16 (상계3동 우체국)","서울특별시 노원구 상계동 88-3","서울특별시 노원구 덕릉로109길 16 (상계3동 우체국)",37.66610316,127.0769286,"노원구청","02-2116-4917"
"10753","중계로6길 32","서울특별시 노원구 중계동 27-8","서울특별시 노원구 중계로6길 32",37.64370724,127.0851085,"노원구청","02-2116-4917"
"10754","중계로6길 44","서울특별시 노원구 중계로6길 44","서울특별시 노원구 중계로6길 44",37.64390957,127.0858190558,"노원구청","02-2116-4917"
"10755","중계로6길 96","서울특별시 노원구 중계로6길 96","서울특별시 노원구 중계로6길 96",37.64453628,127.0884762,"노원구청","02-2116-4917"
"10756","중계동 산104-34","서울특별시 노원구 중계동 산104-34","",37.64339322,127.0866708,"노원구청","02-2116-4917"
"10757","중계로4길 80","서울특별시 노원구 중계동 22-6","서울특별시 노원구 중계로4길 80",37.64210593,127.0866843,"노원구청","02-2116-4917"
"10758","중계로4길 102","서울특별시 노원구 중계동 22-36","서울특별시 노원구 중계로4길 102",37.6411461,127.0871404,"노원구청","02-2116-4917"
"10759","중계로4나길 43","서울특별시 노원구 중계동 23-1","서울특별시 노원구 중계로4나길 43",37.64195637,127.0854288,"노원구청","02-2116-4917"
"10760","중계로2다길 23","서울특별시 노원구 중계동 25-11","서울특별시 노원구 중계로2다길 23",37.64115829,127.0847215,"노원구청","02-2116-4917"
"10761","중계로2길 35","서울특별시 노원구 중계동 28-27","서울특별시 노원구 중계로2길 35",37.6411665,127.0836555,"노원구청","02-2116-4917"
"10762","노원로1라길 27","서울특별시 노원구 공릉동 240-134","서울특별시 노원구 노원로1라길 27",37.62147736,127.0814643,"노원구청","02-2116-4917"
"10763","노원로1길 78-13","서울특별시 노원구 공릉동 240-222","서울특별시 노원구 노원로1길 78-13",37.62143491,127.0825207,"노원구청","02-2116-4917"
"10764","동일로237라길 14","서울특별시 노원구 상계동 1050-1","서울특별시 노원구 동일로237라길 14",37.67400718,127.052282,"노원구청","02-2116-4917"
"10765","동일로237다길 12-8","서울특별시 노원구 상계동 1048-3","서울특별시 노원구 동일로237다길 12-8",37.67414247,127.0529306,"노원구청","02-2116-4917"
"10766","공릉로34길 102","서울특별시 노원구 공릉동 244-30","서울특별시 노원구 공릉로34길 102",37.62571786,127.0811655,"노원구청","02-2116-4917"
"10767","덕릉로60길 240","서울특별시 노원구 월계동 900-5","서울특별시 노원구 덕릉로60길 240",37.63046495,127.0452414,"노원구청","02-2116-4917"
"10768","상계로35길 68-1 (덕릉로129길59)","서울특별시 노원구 상계3,4동산152-1","서울특별시 노원구 상계로35길 68-1 (덕릉로129길59)",37.67309886,127.0782573,"노원구청","02-2116-4917"
"10774","월계2동 620-3 인덕지하보도","서울특별시 노원구 월계2동 620-3 인덕지하보도","서울특별시 노원구 월계2동 620-3 인덕지하보도",37.62817323,127.0557925,"노원구청","02-2116-4917"
"10776","동일로 248가길 17","서울특별시 노원구 상계동 1266-1","서울특별시 노원구 동일로 248가길 17",37.68021001,127.0570717,"노원구청","02-2116-4917"
"10777","동일로 246길 21","서울특별시 노원구 상계동 1131-106","서울특별시 노원구 동일로 246길 21",37.67837889,127.057149,"노원구청","02-2116-4917"
"10778","상계동 산 118-3","서울특별시 노원구 상계동 637-137","서울특별시 노원구 상계동 산 118-3",37.66812164,127.0644303,"노원구청","02-2116-4917"
"10779","상계동 134-15","서울특별시 노원구 상계동 134-15","서울특별시 노원구 상계동 134-15",37.66777012,127.0694944,"노원구청","02-2116-4917"
"10780","상계동 산 154-15","서울특별시 노원구 상계동 산 154-15","서울특별시 노원구 상계동 산 154-15",37.67322512,127.0815549,"노원구청","02-2116-4917"
"10781","한글비석로47길 43","서울특별시 노원구 상계동 449-36","서울특별시 노원구 한글비석로47길 43",37.6621316,127.0668171,"노원구청","02-2116-4917"
"10787","동일로178길 15","서울특별시 노원구 공릉동 581-2","서울특별시 노원구 동일로178길 15",37.62123387,127.0752736,"노원구청","02-2116-4917"
"10789","공릉로29길 26","서울특별시 노원구 공릉동 338-68","서울특별시 노원구 공릉로29길 26",37.6221691,127.0780018,"노원구청","02-2116-4917"
"10793","덕릉로131길 43","서울특별시 노원구 상계동 5-13","서울특별시 노원구 덕릉로131길 43",37.67411065,127.082418,"노원구청","02-2116-4917"
"10795","한글비석로24길 73","서울특별시 노원구 상계동 140-227","서울특별시 노원구 한글비석로24길 73",37.66356586,127.0737982,"노원구청","02-2116-4917"
"10796","덕릉로86길 21","서울특별시 노원구 중계동 148-13","서울특별시 노원구 덕릉로86길 21",37.65997024,127.0768711,"노원구청","02-2116-4917"
"10797","동일로176길 31","서울특별시 노원구 공릉동 591-8","서울특별시 노원구 동일로176길 31",37.6202496,127.0766816,"노원구청","02-2116-4917"
"10798","중계로6길 1-7","서울특별시 노원구 중계동 27-33","서울특별시 노원구 중계로6길 1-7",37.64439655,127.0839444,"노원구청","02-2116-4917"
"10799","공릉동 96-1 백세문 입구","서울특별시 노원구 공릉동 96-1 백세문 입구","서울특별시 노원구 공릉동 96-1 백세문 입구",37.62812135,127.0853676,"노원구청","02-2116-4917"
"10800","상계로31길 48","서울특별시 노원구 상계동 111-596","서울특별시 노원구 상계로31길 48",37.67097638,127.0763328,"노원구청","02-2116-4917"
"10801","덕릉로115나길 48","서울특별시 노원구 상계동 101-140","서울특별시 노원구 덕릉로115나길 48",37.66865867,127.0792021,"노원구청","02-2116-4917"
"10802","상계로 26길 20","서울특별시 노원구 상계동 1284","서울특별시 노원구 상계로 26길 20",37.65802465,127.0715874,"노원구청","02-2116-4917"
"10803","누원로 16","서울특별시 노원구 상계동 1313-3","서울특별시 노원구 누원로 16",37.6867482,127.0519969,"노원구청","02-2116-4917"
"10804","상계로3길 29 진로마트","서울특별시 노원구 상계동 358-9 진로마트","서울특별시 노원구 상계로3길 29 진로마트",37.65756255,127.0621297,"노원구청","02-2116-4917"
"10805","덕릉로83길 16 앞 사거리","서울특별시 노원구 중계동 154-23","서울특별시 노원구 덕릉로83길 16 앞 사거리",37.65999684,127.0746238,"노원구청","02-2116-4917"
"10806","상계동 1264-4","서울특별시 노원구 상계동1264-4","서울특별시 노원구 상계동 1264-4",37.68288829,127.0578227,"노원구청","02-2116-4917"
"10808","동일로1652 노일지하보도","서울특별시 노원구 상계동 1118-9 앞 노일지하보도","서울특별시 노원구 동일로1652 노일지하보도",37.67336385,127.0555254,"노원구청","02-2116-4917"
"10809","상계주공2단지 상가 앞 당현지하보도","서울특별시 노원구 상계주공2단지 상가 앞 당현지하보도","",37.64999489,127.061757,"노원구청","02-2116-4917"
"10810","동일로178길39-6","서울특별시 노원구 공릉동586-13","서울특별시 노원구 동일로178길39-6",37.62190856,127.0767116,"노원구청","02-2116-4917"
"10813","한글비석로 346 (노원어린이도서관 앞)","서울특별시 노원구 중계동 356","서울특별시 노원구 한글비석로 346 (노원어린이도서관 앞)",37.65832332,127.0768563,"노원구청","02-2116-4917"
"10815","덕릉로137길 50 (언덕길 삼거리)","서울특별시 노원구 상계동 6-37","서울특별시 노원구 덕릉로137길 50 (언덕길 삼거리)",37.67492067,127.0830387,"노원구청","02-2116-4917"
